facility_id,시설유형,geometry,grid_id,시설명,주소,위도,경도,inside_gwangjin,inside_or_near_gwangjin
4654,가로등,POINT (963083.0369300065 1948462.4950719886),G0033,가로등,,37.53474,127.0821477,True,True
4655,가로등,POINT (963059.039891342 1948434.4990442109),G0033,가로등,,37.5344867,127.0818775,True,True
4656,가로등,POINT (963039.0319284706 1948411.5001094989),G0033,가로등,,37.5342786,127.0816522,True,True
4657,가로등,POINT (963366.4481201938 1948183.364830886),G0044,가로등,,37.5322354,127.0853694,True,True
4658,가로등,POINT (963493.2820854464 1947974.494182285),G0043,가로등,,37.5303578,127.0868153,True,True
4659,가로등,POINT (963494.9500097131 1947957.9447908378),G0043,가로등,,37.5302087,127.086835,True,True
4660,가로등,POINT (963492.2834308723 1947938.2413830594),G0043,가로등,,37.530031,127.0868058,True,True
4661,가로등,POINT (963487.6344492204 1947911.7789746195),G0043,가로등,,37.5297923,127.0867545,True,True
4662,가로등,POINT (963484.8298703497 1947886.8173317797),G0043,가로등,,37.5295672,127.086724,True,True
4663,가로등,POINT (963481.0453898448 1947864.067823897),G0043,가로등,,37.529362,127.0866823,True,True
4664,가로등,POINT (963474.9507240041 1947824.320436805),G0043,가로등,,37.5290035,127.0866153,True,True
4665,가로등,POINT (963382.2809810217 1948157.2448857767),G0044,가로등,,37.5320006,127.0855499,True,True
4666,가로등,POINT (963393.2879950611 1948138.7460427023),G0044,가로등,,37.5318343,127.0856754,True,True
4667,가로등,POINT (963407.0363415626 1948116.7514338237),G0044,가로등,,37.5316366,127.0858321,True,True
4668,가로등,POINT (963421.536886251 1948093.0005891426),G0043,가로등,,37.5314231,127.0859974,True,True
4669,가로등,POINT (963434.2858632238 1948070.7552517753),G0043,가로등,,37.5312231,127.0861428,True,True
4670,가로등,POINT (963451.2848971239 1948042.5001506403),G0043,가로등,,37.5309691,127.0863366,True,True
4671,가로등,POINT (963462.0381386282 1948024.4906845978),G0043,가로등,,37.5308072,127.0864592,True,True
4672,가로등,POINT (963473.5370277276 1948005.246454066),G0043,가로등,,37.5306342,127.0865903,True,True
4673,가로등,POINT (963381.9874586397 1948232.9891235959),G0044,가로등,,37.5326833,127.0855428,True,True
4674,가로등,POINT (963367.2829784824 1948260.5020210352),G0044,가로등,,37.5329307,127.085375,True,True
4675,가로등,POINT (963351.5359454218 1948292.002513036),G0044,가로등,,37.533214,127.0851952,True,True
4676,가로등,POINT (963343.7894447199 1948310.4981291061),G0044,가로등,,37.5333804,127.0851066,True,True
4677,가로등,POINT (963333.3255235528 1948343.872534488),G0044,가로등,,37.5336808,127.0849865,True,True
4678,가로등,POINT (963323.3305053794 1948375.369895116),G0044,가로등,,37.5339643,127.0848718,True,True
4679,가로등,POINT (963313.8193222028 1948402.3718124505),G0044,가로등,,37.5342073,127.0847628,True,True
4680,가로등,POINT (963303.3175288304 1948439.1191952925),G0044,가로등,,37.5345381,127.0846421,True,True
4681,가로등,POINT (963261.2825748074 1948443.742805324),G0033,가로등,,37.5345781,127.0841661,True,True
4682,가로등,POINT (963272.2789307963 1948408.990212524),G0033,가로등,,37.5342653,127.0842923,True,True
4683,가로등,POINT (963280.5309809834 1948380.995294229),G0033,가로등,,37.5340133,127.0843871,True,True
4684,가로등,POINT (963293.0294833014 1948344.2390642858),G0044,가로등,,37.5336825,127.0845304,True,True
4685,가로등,POINT (963301.7852882466 1948314.2449145345),G0044,가로등,,37.5334125,127.084631,True,True
4686,가로등,POINT (963313.7848372714 1948284.5027245998),G0044,가로등,,37.5331449,127.0847683,True,True
4687,가로등,POINT (963322.2900159012 1948263.7515243362),G0044,가로등,,37.5329582,127.0848656,True,True
4688,가로등,POINT (963334.788821887 1948240.9967741077),G0044,가로등,,37.5327536,127.0850082,True,True
4689,가로등,POINT (963343.0367770538 1948217.994525355),G0044,가로등,,37.5325466,127.0851027,True,True
4690,가로등,POINT (963289.7903458312 1948484.9886463268),G0044,가로등,,37.534951,127.0844867,True,True
4691,가로등,POINT (963282.5345418005 1948506.4888035052),G0033,가로등,,37.5351445,127.0844035,True,True
4692,가로등,POINT (963274.786220802 1948530.487435497),G0033,가로등,,37.5353605,127.0843146,True,True
4693,가로등,POINT (963265.7867183874 1948559.24010709),G0033,가로등,,37.5356193,127.0842113,True,True
4694,가로등,POINT (963256.5387727453 1948589.735745283),G0033,가로등,,37.5358938,127.0841051,True,True
4695,가로등,POINT (963248.2882007997 1948615.9999317022),G0034,가로등,,37.5361302,127.0840104,True,True
